incident_id,city,road_name,vehicle_type,accident_type,severity,weather_condition,road_condition,cause,driver_age,driver_gender,injury_count,damage_cost_php,latitude,longitude,datetime
MMTI-2025-0706,Valenzuela,Taft Ave,Taxi,Hit and Run,Minor,Storm,Wet,Reckless Driving,35,Male,2.0,55000.0,14.634660162391596,120.90083151146798,2025-08-29 03:22:00
MMTI-2025-0707,Manila,Commonwealth Ave,Taxi,Side-swipe,Unknown,Rain,Unknown,Traffic Violation,39,Female,4.0,57000.0,14.548366222613662,121.0946980646124,2025-08-01 01:00:00
MMTI-2025-0708,Navotas,EDSA,Taxi,Pedestrian,Unknown,Rain,Unknown,Drunk Driving,43,Male,4.0,22000.0,14.58748031740035,120.91991558478776,2025-04-09 19:41:00
MMTI-2025-0709,Makati,Taft Ave,Taxi,Side-swipe,Unknown,Rain,Slippery,Mechanical Failure,23,Male,0.0,57500.0,14.502307624561928,121.05400644629194,2025-03-06 16:07:00
MMTI-2025-0710,Quezon City,C5,Jeepney,Hit and Run,Minor,Rain,Wet,Unknown,58,Male,1.0,32500.0,14.630504543927175,120.94435104473968,2025-03-20 00:39:00
MMTI-2025-0711,Caloocan,Taft Ave,Taxi,Side-swipe,Minor,Storm,Dry,Drunk Driving,58,Male,0.0,76000.0,14.673387809251874,120.9221863038229,2025-04-10 17:53:00
MMTI-2025-0712,Pasig,Roxas Blvd,Bus,Rear-end,Minor,Clear,Unknown,Traffic Violation,31,Female,0.0,64500.0,14.659088291260536,120.98274902563332,2025-11-02 03:06:00
MMTI-2025-0713,Parañaque,Taft Ave,Truck,Side-swipe,Unknown,Rain,Wet,Reckless Driving,18,Female,0.0,74500.0,14.626242680261514,121.07096178536334,2025-09-07 20:04:00
MMTI-2025-0714,Pateros,Katipunan Ave,Jeepney,Pedestrian,Minor,Rain,Unknown,Reckless Driving,25,Female,4.0,5500.0,14.60719083551025,121.0035989843484,2025-03-02 10:22:00
MMTI-2025-0715,Las Piñas,C5,Car,Collision,Fatal,Rain,Wet,Distracted Driving,64,Female,2.0,37000.0,14.596314974426088,121.09064587219352,2025-03-20 06:55:00
MMTI-2025-0716,San Juan,Aurora Blvd,UV Express,Hit and Run,Unknown,Clear,Unknown,Mechanical Failure,34,Female,1.0,89500.0,14.669207155536585,121.04347922694843,2025-06-28 22:35:00
MMTI-2025-0717,Makati,Roxas Blvd,Car,Rear-end,Unknown,Cloudy,Unknown,Unknown,56,Male,2.0,81500.0,14.521511822353744,120.97660916958648,2025-07-21 03:37:00
MMTI-2025-0718,Las Piñas,C5,Truck,Rear-end,Minor,Clear,Slippery,Unknown,36,Male,3.0,5500.0,14.522929990559671,121.061808093373,2025-04-13 18:22:00
MMTI-2025-0719,Caloocan,C5,Car,Side-swipe,Fatal,Rain,Slippery,Distracted Driving,18,Male,0.0,3000.0,14.643360524369582,120.94275448540655,2025-08-08 05:22:00
MMTI-2025-0720,Caloocan,España Blvd,Motorcycle,Hit and Run,Fatal,Clear,Wet,Mechanical Failure,24,Male,0.0,79500.0,14.689254212205649,121.0614852992593,2025-10-18 10:57:00
MMTI-2025-0721,Malabon,Taft Ave,Bus,Side-swipe,Major,Rain,Dry,Unknown,49,Male,2.0,55500.0,14.523851804620165,120.99055702115766,2025-12-10 02:36:00
MMTI-2025-0722,Navotas,Quezon Ave,Jeepney,Collision,Fatal,Clear,Unknown,Overspeeding,47,Male,1.0,53500.0,14.507401639067872,121.00669340181058,2025-11-04 10:37:00
MMTI-2025-0723,Manila,C5,Truck,Collision,Unknown,Rain,Slippery,Reckless Driving,38,Male,3.0,12000.0,14.61129004027637,120.96263493224058,2025-09-28 01:21:00
MMTI-2025-0724,San Juan,Aurora Blvd,Truck,Collision,Fatal,Clear,Dry,Overspeeding,32,Male,0.0,19500.0,14.521027138819605,120.96457180807202,2025-11-10 01:25:00
MMTI-2025-0725,Caloocan,Commonwealth Ave,Motorcycle,Rear-end,Fatal,Clear,Dry,Overspeeding,34,Male,0.0,8000.0,14.689428972161249,120.91500843504627,2025-12-19 23:27:00
MMTI-2025-0726,Navotas,Roxas Blvd,UV Express,Rear-end,Major,Clear,Unknown,Distracted Driving,26,Male,1.0,98000.0,14.61682606024712,121.07003073985254,2025-06-18 22:39:00
MMTI-2025-0727,Taguig,España Blvd,Jeepney,Rear-end,Unknown,Cloudy,Unknown,Reckless Driving,38,Female,1.0,13500.0,14.552762406716052,120.95924683766272,2025-07-31 20:28:00
MMTI-2025-0728,Caloocan,Quezon Ave,UV Express,Collision,Minor,Cloudy,Dry,Mechanical Failure,18,Female,3.0,51000.0,14.537583485972354,120.92090694359013,2025-02-12 11:35:00
MMTI-2025-0729,Manila,España Blvd,Taxi,Side-swipe,Fatal,Rain,Unknown,Drunk Driving,50,Male,1.0,30000.0,14.683339448815053,120.97711514975886,2025-04-17 18:48:00
MMTI-2025-0730,Parañaque,Taft Ave,Car,Collision,Fatal,Cloudy,Wet,Reckless Driving,54,Male,1.0,61000.0,14.675239247243365,121.04900519864292,2025-08-20 19:32:00
MMTI-2025-0731,Valenzuela,Commonwealth Ave,Bus,Collision,Unknown,Rain,Unknown,Unknown,40,Male,0.0,72000.0,14.516813353232186,120.98629472734342,2025-05-04 00:57:00
MMTI-2025-0732,Malabon,España Blvd,Bus,Collision,Unknown,Storm,Slippery,Distracted Driving,21,Female,0.0,56000.0,14.538786325296767,120.9378899267356,2025-03-19 12:32:00
MMTI-2025-0733,Manila,Katipunan Ave,Truck,Pedestrian,Unknown,Clear,Dry,Mechanical Failure,25,Female,0.0,8500.0,14.679011692159904,121.01504610071508,2025-04-01 19:17:00
MMTI-2025-0734,Taguig,Roxas Blvd,Car,Pedestrian,Unknown,Cloudy,Unknown,Distracted Driving,32,Male,3.0,28000.0,14.534205823817445,120.94071509591885,2025-05-03 02:34:00
MMTI-2025-0735,Pasig,Roxas Blvd,UV Express,Collision,Minor,Rain,Unknown,Unknown,65,Male,0.0,32500.0,14.53404651480185,121.03628849695542,2025-11-23 09:45:00
MMTI-2025-0736,Valenzuela,Commonwealth Ave,Motorcycle,Hit and Run,Unknown,Storm,Dry,Drunk Driving,34,Male,1.0,88500.0,14.6520521504478,120.90194677501025,2025-03-27 05:21:00
MMTI-2025-0737,Manila,Aurora Blvd,Taxi,Rear-end,Unknown,Clear,Dry,Overspeeding,54,Male,1.0,69000.0,14.600629294167913,121.0509984957376,2025-06-30 15:37:00
MMTI-2025-0738,Marikina,Aurora Blvd,Truck,Side-swipe,Unknown,Storm,Unknown,Reckless Driving,41,Female,0.0,47000.0,14.560226806566352,120.96674777402188,2025-02-18 03:19:00
MMTI-2025-0739,Pasig,Aurora Blvd,Motorcycle,Side-swipe,Unknown,Rain,Dry,Drunk Driving,44,Female,0.0,20000.0,14.571438881006587,120.90618093497211,2025-09-23 21:54:00
MMTI-2025-0740,Malabon,Ortigas Ave,Car,Collision,Major,Cloudy,Dry,Reckless Driving,58,Female,4.0,24000.0,14.553061866626631,121.03581327251918,2025-10-23 23:44:00
MMTI-2025-0741,Malabon,Roxas Blvd,Bus,Rear-end,Minor,Clear,Unknown,Traffic Violation,57,Male,3.0,60000.0,14.613332486105191,121.05850511311344,2025-06-19 12:37:00
MMTI-2025-0742,Manila,Aurora Blvd,UV Express,Rear-end,Unknown,Rain,Wet,Reckless Driving,57,Female,2.0,64000.0,14.55765199074837,121.05995701297331,2025-06-27 09:07:00
MMTI-2025-0743,Parañaque,Roxas Blvd,Taxi,Pedestrian,Minor,Clear,Unknown,Reckless Driving,18,Female,2.0,86500.0,14.666822010279658,120.909980409222,2025-01-08 14:02:00
MMTI-2025-0744,San Juan,España Blvd,UV Express,Pedestrian,Major,Clear,Slippery,Drunk Driving,64,Female,3.0,76500.0,14.683651967466949,120.9581604051871,2025-03-12 11:56:00
MMTI-2025-0745,Las Piñas,Quezon Ave,Taxi,Hit and Run,Unknown,Cloudy,Dry,Reckless Driving,37,Male,1.0,74000.0,14.587163254140204,121.0751864810623,2025-01-17 15:59:00
MMTI-2025-0746,Parañaque,Roxas Blvd,Car,Hit and Run,Unknown,Rain,Slippery,Reckless Driving,23,Male,4.0,82000.0,14.59223087660347,120.93667443450684,2025-10-24 04:43:00
MMTI-2025-0747,Manila,Aurora Blvd,UV Express,Side-swipe,Unknown,Rain,Slippery,Unknown,40,Female,3.0,55500.0,14.692289384320764,120.99225679640126,2025-08-12 03:08:00
MMTI-2025-0748,Malabon,C5,Taxi,Rear-end,Unknown,Storm,Wet,Traffic Violation,26,Male,0.0,98500.0,14.66902146844962,120.92518716812572,2025-10-14 00:49:00
MMTI-2025-0749,Manila,Aurora Blvd,Taxi,Collision,Minor,Clear,Slippery,Distracted Driving,39,Male,2.0,74000.0,14.596293580071022,120.96626151928947,2025-12-10 00:29:00
MMTI-2025-0750,Makati,España Blvd,UV Express,Collision,Major,Clear,Wet,Unknown,26,Female,0.0,83500.0,14.670451139144266,120.9601784417454,2025-02-01 03:47:00
MMTI-2025-0751,Manila,Aurora Blvd,Jeepney,Rear-end,Minor,Clear,Dry,Drunk Driving,56,Male,4.0,14000.0,14.549441217190465,120.92072140496036,2025-06-09 23:59:00
MMTI-2025-0752,Navotas,EDSA,Motorcycle,Side-swipe,Unknown,Cloudy,Wet,Mechanical Failure,52,Male,4.0,89000.0,14.587825970142058,121.03163186403688,2025-01-13 16:28:00
MMTI-2025-0753,Manila,Commonwealth Ave,Car,Rear-end,Major,Clear,Unknown,Mechanical Failure,48,Female,2.0,39000.0,14.633507105857165,121.0918182828855,2025-03-05 13:09:00
MMTI-2025-0754,Mandaluyong,Taft Ave,Truck,Collision,Unknown,Cloudy,Unknown,Drunk Driving,19,Male,3.0,17000.0,14.612841816826805,120.90220392879924,2025-09-10 11:42:00
MMTI-2025-0755,Pasig,Aurora Blvd,Motorcycle,Side-swipe,Major,Cloudy,Unknown,Reckless Driving,18,Female,2.0,66000.0,14.671167914362284,121.00064112426458,2025-06-05 01:41:00
MMTI-2025-0756,Navotas,España Blvd,Motorcycle,Rear-end,Major,Storm,Unknown,Traffic Violation,47,Female,2.0,99500.0,14.631688788984611,121.0846953874736,2025-06-28 22:33:00
MMTI-2025-0757,Navotas,Aurora Blvd,Jeepney,Rear-end,Unknown,Rain,Unknown,Reckless Driving,26,Male,4.0,76000.0,14.56961904404237,121.02349500481768,2025-02-04 20:30:00
MMTI-2025-0758,Manila,Commonwealth Ave,Car,Collision,Minor,Cloudy,Unknown,Traffic Violation,66,Female,0.0,32000.0,14.521086361854962,121.07615108217897,2025-07-26 02:02:00
MMTI-2025-0759,Makati,EDSA,Jeepney,Side-swipe,Minor,Clear,Dry,Unknown,66,Male,4.0,82500.0,14.668135871037036,121.08471016909787,2025-07-16 13:59:00
MMTI-2025-0760,Valenzuela,Taft Ave,Car,Pedestrian,Unknown,Rain,Wet,Reckless Driving,49,Female,0.0,38500.0,14.545099307896484,121.04843078130796,2025-06-14 03:44:00
MMTI-2025-0761,Parañaque,C5,Jeepney,Collision,Minor,Rain,Dry,Drunk Driving,18,Male,3.0,74500.0,14.609316168523566,120.91439302316417,2025-08-11 16:51:00
MMTI-2025-0762,Manila,Aurora Blvd,Car,Rear-end,Unknown,Cloudy,Unknown,Traffic Violation,40,Female,0.0,58000.0,14.58550234977226,120.97522364538013,2025-04-05 21:46:00
MMTI-2025-0763,Pasig,España Blvd,Bus,Collision,Minor,Cloudy,Wet,Overspeeding,56,Male,0.0,30500.0,14.664265561015334,120.957979296032,2025-02-06 18:05:00
MMTI-2025-0764,Las Piñas,C5,Taxi,Rear-end,Fatal,Clear,Unknown,Mechanical Failure,51,Male,3.0,81000.0,14.511329639771494,121.03950358166072,2025-05-09 12:45:00
MMTI-2025-0765,Mandaluyong,EDSA,Motorcycle,Side-swipe,Unknown,Storm,Wet,Traffic Violation,66,Male,1.0,28000.0,14.609417469526472,121.04677453388216,2025-02-26 18:30:00
MMTI-2025-0766,Pateros,C5,Taxi,Pedestrian,Unknown,Rain,Dry,Traffic Violation,22,Female,4.0,96500.0,14.622486530139094,120.91611869765448,2025-12-06 01:15:00
MMTI-2025-0767,Mandaluyong,EDSA,Motorcycle,Collision,Unknown,Clear,Wet,Traffic Violation,45,Female,2.0,31000.0,14.504288652436802,120.91107130948656,2025-10-10 15:08:00
MMTI-2025-0768,Navotas,EDSA,Jeepney,Hit and Run,Minor,Cloudy,Unknown,Drunk Driving,45,Female,4.0,19500.0,14.52311663990908,120.9235985113638,2025-04-11 17:38:00
MMTI-2025-0769,Parañaque,Ortigas Ave,Truck,Collision,Major,Rain,Dry,Overspeeding,32,Female,0.0,98000.0,14.677667067658506,121.05863616844448,2025-11-12 11:22:00
MMTI-2025-0770,Manila,Quezon Ave,Taxi,Collision,Minor,Clear,Wet,Unknown,29,Male,0.0,42000.0,14.569933492842935,121.0310417903817,2025-10-18 01:51:00
MMTI-2025-0771,Pasig,Taft Ave,Truck,Collision,Minor,Clear,Slippery,Mechanical Failure,49,Male,1.0,58500.0,14.64262677178192,121.08828539753992,2025-05-06 09:08:00
MMTI-2025-0772,Caloocan,España Blvd,Bus,Side-swipe,Unknown,Clear,Dry,Overspeeding,40,Female,0.0,81500.0,14.597241539179956,120.91568921536738,2025-10-10 09:55:00
MMTI-2025-0773,San Juan,España Blvd,Car,Collision,Fatal,Rain,Wet,Overspeeding,33,Female,0.0,99500.0,14.59075259708322,120.92284772697283,2025-03-12 16:14:00
MMTI-2025-0774,Mandaluyong,Katipunan Ave,Truck,Side-swipe,Minor,Clear,Slippery,Unknown,49,Male,3.0,51000.0,14.588803947038077,120.9448896902885,2025-09-13 01:17:00
MMTI-2025-0775,Malabon,España Blvd,Motorcycle,Side-swipe,Minor,Clear,Slippery,Overspeeding,56,Male,2.0,98000.0,14.618191725338315,121.05145044330858,2025-07-14 05:42:00
MMTI-2025-0776,Pasig,Taft Ave,Taxi,Hit and Run,Minor,Clear,Unknown,Unknown,64,Male,4.0,61000.0,14.584767004210654,121.0438440390949,2025-06-24 23:53:00
MMTI-2025-0777,Navotas,Aurora Blvd,UV Express,Rear-end,Major,Clear,Slippery,Reckless Driving,23,Female,4.0,39500.0,14.567506470637149,120.97892024075776,2025-09-23 08:10:00
MMTI-2025-0778,Mandaluyong,Roxas Blvd,Taxi,Pedestrian,Minor,Clear,Slippery,Traffic Violation,34,Female,3.0,61000.0,14.50345333731161,120.90177414039738,2025-11-12 08:23:00
MMTI-2025-0779,Quezon City,Quezon Ave,Truck,Collision,Unknown,Clear,Slippery,Traffic Violation,22,Female,1.0,35000.0,14.6531953659456,120.9552288685136,2025-01-19 11:30:00
MMTI-2025-0780,Pasay,Commonwealth Ave,Taxi,Pedestrian,Minor,Rain,Dry,Overspeeding,29,Female,4.0,42500.0,14.508391117384146,121.04347153936024,2025-09-11 04:14:00
MMTI-2025-0781,Mandaluyong,EDSA,UV Express,Side-swipe,Unknown,Rain,Dry,Mechanical Failure,40,Male,0.0,66500.0,14.58876253681359,121.00220710348704,2025-02-01 22:16:00
MMTI-2025-0782,Makati,Ortigas Ave,Taxi,Hit and Run,Minor,Rain,Unknown,Reckless Driving,27,Male,2.0,79500.0,14.657632892370652,120.96699715700016,2025-05-02 06:20:00
MMTI-2025-0783,Pateros,Roxas Blvd,Jeepney,Collision,Major,Storm,Dry,Reckless Driving,27,Male,0.0,79500.0,14.542295929503492,120.96262115316212,2025-07-28 20:23:00
MMTI-2025-0784,Las Piñas,Quezon Ave,Truck,Pedestrian,Minor,Rain,Wet,Unknown,66,Male,0.0,30500.0,14.61308047697469,121.09956259366042,2025-09-18 18:45:00
MMTI-2025-0785,Malabon,España Blvd,UV Express,Collision,Unknown,Clear,Unknown,Unknown,60,Female,2.0,36000.0,14.53900471901299,121.01504874720136,2025-11-19 17:46:00
MMTI-2025-0786,Las Piñas,Quezon Ave,Truck,Side-swipe,Minor,Rain,Wet,Unknown,64,Female,2.0,12000.0,14.570396921873774,121.00112868856854,2025-05-05 10:15:00
MMTI-2025-0787,Pasig,Quezon Ave,Truck,Hit and Run,Major,Clear,Wet,Mechanical Failure,67,Female,0.0,76500.0,14.633180530575126,121.02110913285657,2025-07-05 20:30:00
MMTI-2025-0788,Taguig,C5,Truck,Hit and Run,Unknown,Rain,Unknown,Unknown,58,Female,1.0,60000.0,14.503102450321274,120.92415776911172,2025-05-27 10:20:00
MMTI-2025-0789,Pateros,C5,Car,Collision,Unknown,Clear,Wet,Distracted Driving,26,Female,3.0,47000.0,14.525490597489949,121.03938573979876,2025-05-15 17:45:00
MMTI-2025-0790,Taguig,Ortigas Ave,Taxi,Side-swipe,Unknown,Clear,Unknown,Distracted Driving,64,Male,0.0,96500.0,14.684144741825696,121.08998381115332,2025-05-04 22:18:00
MMTI-2025-0791,Malabon,Roxas Blvd,Taxi,Hit and Run,Major,Rain,Wet,Distracted Driving,27,Male,4.0,77500.0,14.573974781742551,121.02988095202078,2025-07-29 20:28:00
MMTI-2025-0792,Pasay,España Blvd,UV Express,Pedestrian,Fatal,Clear,Wet,Reckless Driving,49,Male,0.0,74000.0,14.603535528327974,121.00503872868394,2025-07-14 10:28:00
MMTI-2025-0793,Marikina,Taft Ave,Bus,Rear-end,Major,Clear,Wet,Unknown,51,Male,4.0,80500.0,14.56287347838203,120.969469123013,2025-09-18 13:18:00
MMTI-2025-0794,Mandaluyong,Aurora Blvd,Truck,Rear-end,Major,Storm,Slippery,Distracted Driving,32,Male,1.0,14000.0,14.54136862241054,121.06775799916493,2025-03-26 03:18:00
MMTI-2025-0795,Quezon City,España Blvd,Jeepney,Rear-end,Minor,Cloudy,Dry,Traffic Violation,31,Male,4.0,56500.0,14.64641788370136,121.00417877901522,2025-03-28 00:38:00
MMTI-2025-0796,Taguig,C5,Truck,Hit and Run,Unknown,Storm,Dry,Drunk Driving,35,Male,2.0,12000.0,14.648855507065832,120.94448835511112,2025-08-21 09:58:00
MMTI-2025-0797,Manila,Ortigas Ave,Bus,Hit and Run,Unknown,Rain,Dry,Traffic Violation,20,Female,0.0,92000.0,14.658839479865575,120.963505439744,2025-02-08 10:10:00
MMTI-2025-0798,Quezon City,EDSA,Car,Rear-end,Unknown,Cloudy,Wet,Mechanical Failure,34,Female,1.0,64000.0,14.662773770372723,121.0467121370088,2025-10-13 21:53:00
MMTI-2025-0799,Makati,España Blvd,Taxi,Rear-end,Minor,Cloudy,Dry,Unknown,53,Female,0.0,24500.0,14.50776254597032,121.03759633192878,2025-05-25 04:12:00
MMTI-2025-0800,Makati,Quezon Ave,UV Express,Side-swipe,Unknown,Clear,Wet,Reckless Driving,32,Male,0.0,64000.0,14.598044395143903,121.02600549964936,2025-11-11 12:40:00
MMTI-2025-0801,Pateros,Roxas Blvd,Motorcycle,Rear-end,Minor,Storm,Unknown,Unknown,38,Female,0.0,56000.0,14.523163835966876,120.99294718646456,2025-11-03 11:34:00
MMTI-2025-0802,Las Piñas,Taft Ave,UV Express,Rear-end,Unknown,Cloudy,Unknown,Unknown,61,Female,0.0,39000.0,14.55358477310462,120.94302123470575,2025-06-13 21:07:00
MMTI-2025-0803,Marikina,Roxas Blvd,UV Express,Side-swipe,Unknown,Cloudy,Unknown,Unknown,43,Male,0.0,36000.0,14.597101078522485,120.9437896390853,2025-07-29 01:35:00
MMTI-2025-0804,Valenzuela,Taft Ave,Car,Pedestrian,Major,Clear,Wet,Distracted Driving,57,Male,1.0,79000.0,14.607953462034343,121.09005571264362,2025-11-22 01:19:00
MMTI-2025-0805,Marikina,Ortigas Ave,Taxi,Pedestrian,Minor,Rain,Dry,Mechanical Failure,41,Female,1.0,70500.0,14.579105257778949,121.04356410090529,2025-01-11 12:05:00
MMTI-2025-0806,Las Piñas,Ortigas Ave,Truck,Rear-end,Unknown,Rain,Wet,Overspeeding,20,Male,4.0,15000.0,14.600299864110257,121.05826869232192,2025-05-29 05:58:00
MMTI-2025-0807,San Juan,EDSA,Car,Rear-end,Minor,Storm,Dry,Unknown,59,Female,1.0,96500.0,14.67532432864606,121.07239673895376,2025-01-22 05:18:00
MMTI-2025-0808,Malabon,EDSA,Motorcycle,Pedestrian,Unknown,Rain,Dry,Unknown,30,Male,2.0,56000.0,14.60247112623376,120.90468639031374,2025-02-09 02:32:00
MMTI-2025-0809,Taguig,Roxas Blvd,UV Express,Pedestrian,Unknown,Cloudy,Slippery,Unknown,23,Female,3.0,73500.0,14.55571158004306,120.95688459710428,2025-05-21 14:12:00
MMTI-2025-0810,Caloocan,Taft Ave,Motorcycle,Hit and Run,Unknown,Storm,Unknown,Distracted Driving,46,Female,4.0,5000.0,14.57946972365857,120.94642310954195,2025-12-26 17:32:00
MMTI-2025-0811,Taguig,Roxas Blvd,Bus,Rear-end,Minor,Clear,Unknown,Drunk Driving,31,Female,4.0,33500.0,14.51677775553067,120.98063901456668,2025-07-09 15:36:00
MMTI-2025-0812,Makati,Quezon Ave,Motorcycle,Hit and Run,Fatal,Cloudy,Slippery,Traffic Violation,27,Male,2.0,90000.0,14.613062472043527,120.98130685667908,2025-08-31 16:46:00
MMTI-2025-0813,Parañaque,España Blvd,Taxi,Hit and Run,Unknown,Cloudy,Slippery,Mechanical Failure,38,Female,0.0,63500.0,14.60288622312964,121.07173058202817,2025-01-03 08:44:00
MMTI-2025-0814,Makati,Taft Ave,Car,Collision,Major,Clear,Dry,Drunk Driving,30,Female,0.0,6500.0,14.677100566661627,120.99903690542388,2025-02-11 03:27:00
MMTI-2025-0815,Pasig,España Blvd,Truck,Hit and Run,Minor,Storm,Dry,Unknown,36,Male,4.0,43000.0,14.623020097448745,120.97432636255594,2025-11-17 16:31:00
MMTI-2025-0816,San Juan,España Blvd,UV Express,Rear-end,Unknown,Rain,Slippery,Reckless Driving,48,Female,1.0,44000.0,14.68541591874773,121.04402605145602,2025-11-29 05:09:00
MMTI-2025-0817,Pateros,EDSA,Bus,Hit and Run,Major,Rain,Unknown,Distracted Driving,18,Male,0.0,26000.0,14.539853527686066,120.91876956900616,2025-03-11 05:33:00
MMTI-2025-0818,Quezon City,Katipunan Ave,Truck,Pedestrian,Major,Clear,Slippery,Mechanical Failure,40,Male,1.0,37000.0,14.556837515265874,121.08230214397324,2025-08-23 10:06:00
MMTI-2025-0819,San Juan,Ortigas Ave,Jeepney,Hit and Run,Fatal,Clear,Unknown,Mechanical Failure,22,Female,0.0,95500.0,14.543288293898083,120.9356650520309,2025-08-07 18:46:00
MMTI-2025-0820,Manila,Katipunan Ave,UV Express,Hit and Run,Fatal,Clear,Unknown,Reckless Driving,69,Female,1.0,23500.0,14.500534157132156,120.94636620728537,2025-10-16 03:08:00
MMTI-2025-0821,Pasig,Commonwealth Ave,Car,Rear-end,Unknown,Clear,Slippery,Distracted Driving,21,Female,4.0,58000.0,14.58508114764816,120.99433781553373,2025-04-21 02:59:00
MMTI-2025-0822,Taguig,Quezon Ave,Jeepney,Hit and Run,Unknown,Cloudy,Unknown,Traffic Violation,37,Male,4.0,12000.0,14.676657121785553,121.0684382441847,2025-06-04 16:48:00
MMTI-2025-0823,Mandaluyong,Commonwealth Ave,Taxi,Hit and Run,Unknown,Cloudy,Unknown,Reckless Driving,61,Male,4.0,57500.0,14.630418424827129,120.93560248170093,2025-03-27 20:53:00
MMTI-2025-0824,Las Piñas,Taft Ave,Car,Pedestrian,Unknown,Rain,Unknown,Traffic Violation,29,Male,1.0,58500.0,14.572198275515442,120.93897772134189,2025-07-07 14:49:00
MMTI-2025-0825,Taguig,Ortigas Ave,Bus,Pedestrian,Minor,Clear,Slippery,Overspeeding,59,Male,0.0,63000.0,14.579658800428982,121.09914756967947,2025-10-28 09:21:00
MMTI-2025-0826,Quezon City,Katipunan Ave,Taxi,Collision,Unknown,Clear,Unknown,Unknown,29,Female,0.0,84500.0,14.650117269971352,121.06148613706812,2025-12-27 08:17:00
MMTI-2025-0827,Pasig,Commonwealth Ave,UV Express,Rear-end,Major,Clear,Unknown,Distracted Driving,21,Female,0.0,92500.0,14.512465094498152,120.9194950921206,2025-01-20 11:01:00
MMTI-2025-0828,Parañaque,Katipunan Ave,UV Express,Collision,Fatal,Rain,Slippery,Drunk Driving,55,Male,4.0,3500.0,14.688109032309791,120.98063461693582,2025-10-06 08:54:00
MMTI-2025-0829,Makati,Quezon Ave,Taxi,Pedestrian,Major,Rain,Slippery,Distracted Driving,29,Female,0.0,37000.0,14.621705805061286,121.03774334118586,2025-12-08 21:03:00
MMTI-2025-0830,Manila,Roxas Blvd,Bus,Pedestrian,Fatal,Clear,Slippery,Unknown,54,Male,4.0,61000.0,14.517632390731965,121.08360221846486,2025-07-29 05:40:00
MMTI-2025-0831,Pasay,Ortigas Ave,Jeepney,Collision,Major,Clear,Wet,Traffic Violation,47,Male,0.0,33500.0,14.56155646419124,121.03617811894765,2025-04-04 23:05:00
MMTI-2025-0832,Pasig,Roxas Blvd,Motorcycle,Hit and Run,Fatal,Rain,Slippery,Drunk Driving,54,Male,3.0,30500.0,14.667055052799352,120.95455988479192,2025-04-08 23:48:00
MMTI-2025-0833,Mandaluyong,Aurora Blvd,Bus,Collision,Unknown,Storm,Unknown,Traffic Violation,40,Female,0.0,89500.0,14.666346088305822,120.90734621874938,2025-04-13 05:18:00
MMTI-2025-0834,Quezon City,Katipunan Ave,Car,Hit and Run,Fatal,Rain,Slippery,Mechanical Failure,39,Male,0.0,67500.0,14.654681799129728,120.95164276990036,2025-10-27 12:09:00
MMTI-2025-0835,Taguig,España Blvd,UV Express,Rear-end,Unknown,Rain,Unknown,Traffic Violation,41,Female,0.0,77000.0,14.680254979482068,120.96447440937354,2025-08-28 08:02:00
MMTI-2025-0836,Manila,Commonwealth Ave,Truck,Hit and Run,Fatal,Storm,Dry,Drunk Driving,40,Male,1.0,61500.0,14.609355621317269,121.05040903541708,2025-02-23 20:22:00
MMTI-2025-0837,Makati,Katipunan Ave,UV Express,Hit and Run,Unknown,Cloudy,Wet,Reckless Driving,64,Male,4.0,45000.0,14.59651151847624,120.98023062095072,2025-08-13 19:29:00
MMTI-2025-0838,Manila,C5,Truck,Hit and Run,Fatal,Clear,Unknown,Overspeeding,28,Female,2.0,78000.0,14.693047122206735,121.08856926638498,2025-01-21 07:48:00
MMTI-2025-0839,Pasig,Commonwealth Ave,UV Express,Side-swipe,Minor,Clear,Slippery,Drunk Driving,69,Male,3.0,52500.0,14.533068416208904,120.900168641893,2025-04-12 18:48:00
MMTI-2025-0840,Pasay,Roxas Blvd,Bus,Collision,Major,Rain,Wet,Unknown,23,Female,1.0,89500.0,14.611069646247728,121.0551217040036,2025-03-17 06:56:00
MMTI-2025-0841,Las Piñas,C5,Truck,Pedestrian,Unknown,Rain,Wet,Unknown,60,Female,3.0,92000.0,14.548548401539112,121.08338994696116,2025-01-03 15:10:00
MMTI-2025-0842,Pasig,Taft Ave,Taxi,Side-swipe,Fatal,Rain,Unknown,Unknown,52,Male,2.0,64500.0,14.63397533556883,121.09404513327246,2025-07-18 04:20:00
MMTI-2025-0843,Pasig,Commonwealth Ave,Taxi,Rear-end,Fatal,Storm,Slippery,Overspeeding,57,Female,0.0,84500.0,14.546014695075272,120.99998993752595,2025-01-14 07:56:00
MMTI-2025-0844,Malabon,C5,Bus,Hit and Run,Major,Cloudy,Wet,Reckless Driving,37,Female,0.0,63500.0,14.506965332122176,121.0917025490925,2025-01-23 06:19:00
MMTI-2025-0845,Navotas,España Blvd,Taxi,Collision,Unknown,Clear,Slippery,Distracted Driving,59,Female,0.0,22500.0,14.563805155647904,121.01493644193854,2025-08-04 05:10:00
MMTI-2025-0846,Manila,Aurora Blvd,UV Express,Hit and Run,Unknown,Clear,Slippery,Unknown,34,Male,4.0,59500.0,14.600412317175904,121.0562007061743,2025-07-16 21:29:00
