Incident_ID,Date,Time,City,Road_Name,Vehicle_Type,Accident_Type,Severity,Weather_Condition,Road_Condition,Cause,Driver_Age,Driver_Gender,Injury_Count,Damage_Cost_PHP,Latitude,Longitude
MMTI-2025-0717,2025-07-21,03:37:00,Makati ,Roxas Blvd,Car,Rear-end,,Cloudy,,,56.0,male,2.0,81500.0,14.521511822353744,120.97660916958648
MMTI-2025-0718,2025-04-13,18:22:00,Las Piñas,C5,Truck,Rear-end,Minor, clear,Slippery,,36.0,male,3.0,5500.0,14.522929990559673,121.061808093373
MMTI-2025-0719,2025-08-08,05:22:00,Caloocan,C5,Car,Side-swipe,Fatal,Rain,Slippery,Distracted Driving,18.0,male,,3000.0,14.643360524369582,120.94275448540655
MMTI-2025-0720,2025-10-18,10:57:00,Caloocan,España Blvd,Motorcycle,Hit and Run,Fatal, clear,Wet,Mechanical Failure,24.0,male,,79500.0,14.689254212205649,121.0614852992593
MMTI-2025-0721,2025-12-10,02:36:00,Malabon,Taft Ave,Bus,Side-swipe,Major,Rain,Dry,,49.0,Male,2.0,55500.0,14.523851804620165,120.99055702115766
MMTI-2025-0722,2025-11-04,10:37:00,Navotas,Quezon Ave,Jeepney,Collision,Fatal,Clear,,Overspeeding,47.0,male,1.0,53500.0,14.507401639067872,121.00669340181058
MMTI-2025-0723,2025-09-28,01:21:00,Manila,C5,Truck,Collision,,RAIN,Slippery,Reckless Driving,38.0,male,3.0,12000.0,14.61129004027637,120.96263493224058
MMTI-2025-0724,2025-11-10,01:25:00,San Juan,Aurora Blvd,Truck,Collision,Fatal, clear,Dry,Overspeeding,32.0,Male,0.0,19500.0,14.521027138819605,120.96457180807202
MMTI-2025-0725,2025-12-19,23:27:00,Caloocan,Commonwealth Ave,Motorcycle,Rear-end,Fatal, clear,Dry,Overspeeding,34.0,Male,0.0,8000.0,14.689428972161249,120.91500843504627
MMTI-2025-0726,2025-06-18,22:39:00,Navotas,Roxas Blvd,UV Express,Rear-end,Major, clear,,Distracted Driving,26.0,male,1.0,98000.0,14.61682606024712,121.07003073985254
MMTI-2025-0727,2025-07-31,20:28:00,Taguig,España Blvd,Jeepney,Rear-end,,Cloudy,,Reckless Driving,38.0,FEMALE,1.0,13500.0,14.552762406716052,120.95924683766273
MMTI-2025-0728,2025-02-12,11:35:00,Caloocan,Quezon Ave,UV Express,Collision,Minor,Cloudy,Dry,Mechanical Failure,18.0,Female,3.0,51000.0,14.537583485972354,120.92090694359013
MMTI-2025-0729,2025-04-17,18:48:00,manila,España Blvd,Taxi,Side-swipe,Fatal,RAIN,,Drunk Driving,50.0,Male,1.0,30000.0,14.683339448815053,120.97711514975886
MMTI-2025-0730,2025-08-20,19:32:00,Parañaque,Taft Ave,Car,Collision,Fatal,Cloudy,Wet,Reckless Driving,54.0,Male,1.0,61000.0,14.675239247243365,121.04900519864292
MMTI-2025-0731,2025-05-04,00:57:00,Valenzuela,Commonwealth Ave,Bus,Collision,,RAIN,,,40.0,male,0.0,72000.0,14.516813353232186,120.98629472734342
MMTI-2025-0732,2025-03-19,12:32:00,Malabon,España Blvd,Bus,Collision,,Storm,Slippery,Distracted Driving,21.0,FEMALE,,56000.0,14.538786325296769,120.93788992673561
MMTI-2025-0733,2025-04-01,19:17:00,manila,Katipunan Ave,Truck,Pedestrian,,Clear,Dry,Mechanical Failure,25.0,Female,0.0,8500.0,14.679011692159904,121.01504610071507
MMTI-2025-0734,2025-05-03,02:34:00,Taguig,Roxas Blvd,Car,Pedestrian,,Cloudy,,Distracted Driving,32.0,male,3.0,28000.0,14.534205823817443,120.94071509591883
MMTI-2025-0735,2025-11-23,09:45:00, Pasig,Roxas Blvd,UV Express,Collision,Minor,Rain,,,65.0,male,,32500.0,14.53404651480185,121.03628849695542
MMTI-2025-0736,2025-03-27,05:21:00,Valenzuela,Commonwealth Ave,Motorcycle,Hit and Run,,Storm,Dry,Drunk Driving,34.0,Male,1.0,88500.0,14.6520521504478,120.90194677501025
MMTI-2025-0737,2025-06-30,15:37:00,Manila,Aurora Blvd,Taxi,Rear-end,,Clear,Dry,Overspeeding,54.0,male,1.0,69000.0,14.600629294167913,121.05099849573759
MMTI-2025-0738,2025-02-18,03:19:00,Marikina,Aurora Blvd,Truck,Side-swipe,,Storm,,Reckless Driving,41.0,FEMALE,0.0,47000.0,14.560226806566353,120.96674777402188
MMTI-2025-0739,2025-09-23,21:54:00, Pasig,Aurora Blvd,Motorcycle,Side-swipe,,RAIN,Dry,Drunk Driving,44.0,Female,,20000.0,14.571438881006587,120.90618093497213
MMTI-2025-0740,2025-10-23,23:44:00,Malabon,Ortigas Ave,Car,Collision,Major,Cloudy,Dry,Reckless Driving,58.0,FEMALE,4.0,24000.0,14.553061866626631,121.03581327251918
MMTI-2025-0741,2025-06-19,12:37:00,Malabon,Roxas Blvd,Bus,Rear-end,Minor, clear,,Traffic Violation,57.0,Male,3.0,60000.0,14.613332486105193,121.05850511311344
MMTI-2025-0742,2025-06-27,09:07:00,Manila,Aurora Blvd,UV Express,Rear-end,,RAIN,Wet,Reckless Driving,57.0,Female,2.0,64000.0,14.55765199074837,121.05995701297333
MMTI-2025-0743,2025-01-08,14:02:00,Parañaque,Roxas Blvd,Taxi,Pedestrian,Minor,Clear,,Reckless Driving,18.0,FEMALE,2.0,86500.0,14.666822010279658,120.909980409222
MMTI-2025-0744,2025-03-12,11:56:00,San Juan,España Blvd,UV Express,Pedestrian,Major,Clear,Slippery,Drunk Driving,64.0,Female,3.0,76500.0,14.683651967466947,120.9581604051871
MMTI-2025-0745,2025-01-17,15:59:00,Las Piñas,Quezon Ave,Taxi,Hit and Run,,Cloudy,Dry,Reckless Driving,37.0,male,1.0,74000.0,14.587163254140203,121.0751864810623
MMTI-2025-0746,2025-10-24,04:43:00,Parañaque,Roxas Blvd,Car,Hit and Run,,Rain,Slippery,Reckless Driving,23.0,male,4.0,82000.0,14.59223087660347,120.93667443450684
MMTI-2025-0747,2025-08-12,03:08:00,manila,Aurora Blvd,UV Express,Side-swipe,,RAIN,Slippery,,40.0,FEMALE,3.0,55500.0,14.692289384320764,120.99225679640126
MMTI-2025-0748,2025-10-14,00:49:00,Malabon,C5,Taxi,Rear-end,,Storm,Wet,Traffic Violation,26.0,male,0.0,98500.0,14.669021468449621,120.92518716812573
MMTI-2025-0749,2025-12-10,00:29:00,manila,Aurora Blvd,Taxi,Collision,Minor,Clear,Slippery,Distracted Driving,39.0,Male,2.0,74000.0,14.596293580071022,120.96626151928949
MMTI-2025-0750,2025-02-01,03:47:00,Makati ,España Blvd,UV Express,Collision,Major, clear,Wet,,26.0,Female,,83500.0,14.670451139144266,120.9601784417454
MMTI-2025-0751,2025-06-09,23:59:00,Manila,Aurora Blvd,Jeepney,Rear-end,Minor,Clear,Dry,Drunk Driving,56.0,Male,4.0,14000.0,14.549441217190465,120.92072140496037
MMTI-2025-0752,2025-01-13,16:28:00,Navotas,EDSA,Motorcycle,Side-swipe,,Cloudy,Wet,Mechanical Failure,52.0,male,4.0,89000.0,14.587825970142058,121.03163186403687
MMTI-2025-0753,2025-03-05,13:09:00,Manila,Commonwealth Ave,Car,Rear-end,Major, clear,,Mechanical Failure,48.0,FEMALE,2.0,39000.0,14.633507105857163,121.0918182828855
MMTI-2025-0754,2025-09-10,11:42:00,Mandaluyong,Taft Ave,Truck,Collision,,Cloudy,,Drunk Driving,19.0,male,3.0,17000.0,14.612841816826805,120.90220392879924
MMTI-2025-0755,2025-06-05,01:41:00, Pasig,Aurora Blvd,Motorcycle,Side-swipe,Major,Cloudy,,Reckless Driving,18.0,Female,2.0,66000.0,14.671167914362284,121.00064112426458
MMTI-2025-0756,2025-06-28,22:33:00,Navotas,España Blvd,Motorcycle,Rear-end,Major,Storm,,Traffic Violation,47.0,Female,2.0,99500.0,14.631688788984611,121.0846953874736
MMTI-2025-0757,2025-02-04,20:30:00,Navotas,Aurora Blvd,Jeepney,Rear-end,,RAIN,,Reckless Driving,26.0,male,4.0,76000.0,14.56961904404237,121.02349500481768
MMTI-2025-0758,2025-07-26,02:02:00,Manila,Commonwealth Ave,Car,Collision,Minor,Cloudy,,Traffic Violation,66.0,Female,,32000.0,14.521086361854962,121.07615108217895
MMTI-2025-0759,2025-07-16,13:59:00,Makati,EDSA,Jeepney,Side-swipe,Minor,Clear,Dry,,66.0,male,4.0,82500.0,14.668135871037036,121.08471016909789
MMTI-2025-0760,2025-06-14,03:44:00,Valenzuela,Taft Ave,Car,Pedestrian,,Rain,Wet,Reckless Driving,49.0,FEMALE,,38500.0,14.545099307896484,121.04843078130796
MMTI-2025-0761,2025-08-11,16:51:00,Parañaque,C5,Jeepney,Collision,Minor,Rain,Dry,Drunk Driving,18.0,male,3.0,74500.0,14.609316168523566,120.91439302316415
MMTI-2025-0762,2025-04-05,21:46:00,manila,Aurora Blvd,Car,Rear-end,,Cloudy,,Traffic Violation,40.0,Female,0.0,58000.0,14.585502349772261,120.97522364538011
MMTI-2025-0763,2025-02-06,18:05:00,Pasig,España Blvd,Bus,Collision,Minor,Cloudy,Wet,Overspeeding,56.0,male,0.0,30500.0,14.664265561015334,120.95797929603201
MMTI-2025-0764,2025-05-09,12:45:00,Las Piñas,C5,Taxi,Rear-end,Fatal,Clear,,Mechanical Failure,51.0,male,3.0,81000.0,14.511329639771494,121.03950358166071
MMTI-2025-0765,2025-02-26,18:30:00,Mandaluyong,EDSA,Motorcycle,Side-swipe,,Storm,Wet,Traffic Violation,66.0,Male,1.0,28000.0,14.609417469526473,121.04677453388216
MMTI-2025-0766,2025-12-06,01:15:00,Pateros,C5,Taxi,Pedestrian,,RAIN,Dry,Traffic Violation,22.0,FEMALE,4.0,96500.0,14.622486530139094,120.91611869765448
MMTI-2025-0767,2025-10-10,15:08:00,Mandaluyong,EDSA,Motorcycle,Collision,, clear,Wet,Traffic Violation,45.0,FEMALE,2.0,31000.0,14.504288652436802,120.91107130948656
MMTI-2025-0768,2025-04-11,17:38:00,Navotas,EDSA,Jeepney,Hit and Run,Minor,Cloudy,,Drunk Driving,45.0,FEMALE,4.0,19500.0,14.523116639909079,120.92359851136379
MMTI-2025-0769,2025-11-12,11:22:00,Parañaque,Ortigas Ave,Truck,Collision,Major,Rain,Dry,Overspeeding,32.0,FEMALE,,98000.0,14.677667067658506,121.05863616844448
MMTI-2025-0770,2025-10-18,01:51:00,Manila,Quezon Ave,Taxi,Collision,Minor,Clear,Wet,,29.0,male,0.0,42000.0,14.569933492842937,121.0310417903817
MMTI-2025-0771,2025-05-06,09:08:00, Pasig,Taft Ave,Truck,Collision,Minor,Clear,Slippery,Mechanical Failure,49.0,male,1.0,58500.0,14.64262677178192,121.08828539753993
MMTI-2025-0772,2025-10-10,09:55:00,Caloocan,España Blvd,Bus,Side-swipe,, clear,Dry,Overspeeding,40.0,FEMALE,,81500.0,14.597241539179956,120.91568921536738
MMTI-2025-0773,2025-03-12,16:14:00,San Juan,España Blvd,Car,Collision,Fatal,RAIN,Wet,Overspeeding,33.0,FEMALE,,99500.0,14.590752597083219,120.92284772697283
MMTI-2025-0774,2025-09-13,01:17:00,Mandaluyong,Katipunan Ave,Truck,Side-swipe,Minor,Clear,Slippery,,49.0,Male,3.0,51000.0,14.588803947038077,120.9448896902885
MMTI-2025-0775,2025-07-14,05:42:00,Malabon,España Blvd,Motorcycle,Side-swipe,Minor, clear,Slippery,Overspeeding,56.0,male,2.0,98000.0,14.618191725338317,121.05145044330858
MMTI-2025-0776,2025-06-24,23:53:00, Pasig,Taft Ave,Taxi,Hit and Run,Minor,Clear,,,64.0,male,4.0,61000.0,14.584767004210654,121.0438440390949
MMTI-2025-0777,2025-09-23,08:10:00,Navotas,Aurora Blvd,UV Express,Rear-end,Major,Clear,Slippery,Reckless Driving,23.0,Female,4.0,39500.0,14.567506470637147,120.97892024075777
MMTI-2025-0778,2025-11-12,08:23:00,Mandaluyong,Roxas Blvd,Taxi,Pedestrian,Minor,Clear,Slippery,Traffic Violation,34.0,Female,3.0,61000.0,14.50345333731161,120.90177414039738
MMTI-2025-0779,2025-01-19,11:30:00,QUEZON CITY,Quezon Ave,Truck,Collision,,Clear,Slippery,Traffic Violation,22.0,FEMALE,1.0,35000.0,14.653195365945601,120.95522886851361
MMTI-2025-0780,2025-09-11,04:14:00,Pasay,Commonwealth Ave,Taxi,Pedestrian,Minor,Rain,Dry,Overspeeding,29.0,FEMALE,4.0,42500.0,14.508391117384146,121.04347153936023
MMTI-2025-0781,2025-02-01,22:16:00,Mandaluyong,EDSA,UV Express,Side-swipe,,RAIN,Dry,Mechanical Failure,40.0,Male,0.0,66500.0,14.58876253681359,121.00220710348704
MMTI-2025-0782,2025-05-02,06:20:00,Makati ,Ortigas Ave,Taxi,Hit and Run,Minor,RAIN,,Reckless Driving,27.0,Male,2.0,79500.0,14.657632892370652,120.96699715700016
MMTI-2025-0783,2025-07-28,20:23:00,Pateros,Roxas Blvd,Jeepney,Collision,Major,Storm,Dry,Reckless Driving,27.0,Male,0.0,79500.0,14.542295929503492,120.96262115316212
MMTI-2025-0784,2025-09-18,18:45:00,Las Piñas,Quezon Ave,Truck,Pedestrian,Minor,RAIN,Wet,,66.0,Male,0.0,30500.0,14.61308047697469,121.09956259366042
MMTI-2025-0785,2025-11-19,17:46:00,Malabon,España Blvd,UV Express,Collision,,Clear,,,60.0,FEMALE,2.0,36000.0,14.53900471901299,121.01504874720136
MMTI-2025-0786,2025-05-05,10:15:00,Las Piñas,Quezon Ave,Truck,Side-swipe,Minor,RAIN,Wet,,64.0,FEMALE,2.0,12000.0,14.570396921873774,121.00112868856854
MMTI-2025-0787,2025-07-05,20:30:00, Pasig,Quezon Ave,Truck,Hit and Run,Major, clear,Wet,Mechanical Failure,67.0,FEMALE,,76500.0,14.633180530575126,121.02110913285655
MMTI-2025-0788,2025-05-27,10:20:00,Taguig,C5,Truck,Hit and Run,,Rain,,,58.0,Female,1.0,60000.0,14.503102450321274,120.92415776911173
MMTI-2025-0789,2025-05-15,17:45:00,Pateros,C5,Car,Collision,,Clear,Wet,Distracted Driving,26.0,FEMALE,3.0,47000.0,14.525490597489949,121.03938573979876
MMTI-2025-0790,2025-05-04,22:18:00,Taguig,Ortigas Ave,Taxi,Side-swipe,, clear,,Distracted Driving,64.0,Male,0.0,96500.0,14.684144741825696,121.08998381115332
MMTI-2025-0791,2025-07-29,20:28:00,Malabon,Roxas Blvd,Taxi,Hit and Run,Major,RAIN,Wet,Distracted Driving,27.0,Male,4.0,77500.0,14.573974781742553,121.02988095202078
MMTI-2025-0792,2025-07-14,10:28:00,Pasay,España Blvd,UV Express,Pedestrian,Fatal,Clear,Wet,Reckless Driving,49.0,male,0.0,74000.0,14.603535528327974,121.00503872868394
MMTI-2025-0793,2025-09-18,13:18:00,Marikina,Taft Ave,Bus,Rear-end,Major,Clear,Wet,,51.0,male,4.0,80500.0,14.56287347838203,120.96946912301301
MMTI-2025-0794,2025-03-26,03:18:00,Mandaluyong,Aurora Blvd,Truck,Rear-end,Major,Storm,Slippery,Distracted Driving,32.0,male,1.0,14000.0,14.541368622410541,121.06775799916491
MMTI-2025-0795,2025-03-28,00:38:00,Quezon City,España Blvd,Jeepney,Rear-end,Minor,Cloudy,Dry,Traffic Violation,31.0,male,4.0,56500.0,14.64641788370136,121.00417877901522
MMTI-2025-0796,2025-08-21,09:58:00,Taguig,C5,Truck,Hit and Run,,Storm,Dry,Drunk Driving,35.0,Male,2.0,12000.0,14.648855507065832,120.94448835511113
MMTI-2025-0797,2025-02-08,10:10:00,manila,Ortigas Ave,Bus,Hit and Run,,RAIN,Dry,Traffic Violation,20.0,FEMALE,0.0,92000.0,14.658839479865575,120.963505439744
MMTI-2025-0798,2025-10-13,21:53:00,Quezon City,EDSA,Car,Rear-end,,Cloudy,Wet,Mechanical Failure,34.0,FEMALE,1.0,64000.0,14.662773770372725,121.0467121370088
MMTI-2025-0799,2025-05-25,04:12:00,Makati,España Blvd,Taxi,Rear-end,Minor,Cloudy,Dry,,53.0,Female,,24500.0,14.50776254597032,121.03759633192878
MMTI-2025-0800,2025-11-11,12:40:00,Makati ,Quezon Ave,UV Express,Side-swipe,, clear,Wet,Reckless Driving,32.0,male,,64000.0,14.598044395143905,121.02600549964937
MMTI-2025-0801,2025-11-03,11:34:00,Pateros,Roxas Blvd,Motorcycle,Rear-end,Minor,Storm,,,38.0,Female,,56000.0,14.523163835966876,120.99294718646455
MMTI-2025-0802,2025-06-13,21:07:00,Las Piñas,Taft Ave,UV Express,Rear-end,,Cloudy,,,61.0,Female,0.0,39000.0,14.55358477310462,120.94302123470577
MMTI-2025-0803,2025-07-29,01:35:00,Marikina,Roxas Blvd,UV Express,Side-swipe,,Cloudy,,,43.0,male,0.0,36000.0,14.597101078522483,120.9437896390853
MMTI-2025-0804,2025-11-22,01:19:00,Valenzuela,Taft Ave,Car,Pedestrian,Major, clear,Wet,Distracted Driving,57.0,male,1.0,79000.0,14.607953462034345,121.09005571264362
MMTI-2025-0805,2025-01-11,12:05:00,Marikina,Ortigas Ave,Taxi,Pedestrian,Minor,RAIN,Dry,Mechanical Failure,41.0,Female,1.0,70500.0,14.579105257778947,121.04356410090527
MMTI-2025-0806,2025-05-29,05:58:00,Las Piñas,Ortigas Ave,Truck,Rear-end,,RAIN,Wet,Overspeeding,20.0,Male,4.0,15000.0,14.600299864110257,121.05826869232193
MMTI-2025-0807,2025-01-22,05:18:00,San Juan,EDSA,Car,Rear-end,Minor,Storm,Dry,,59.0,FEMALE,1.0,96500.0,14.675324328646061,121.07239673895377
MMTI-2025-0808,2025-02-09,02:32:00,Malabon,EDSA,Motorcycle,Pedestrian,,Rain,Dry,,30.0,male,2.0,56000.0,14.60247112623376,120.90468639031374
MMTI-2025-0809,2025-05-21,14:12:00,Taguig,Roxas Blvd,UV Express,Pedestrian,,Cloudy,Slippery,,23.0,Female,3.0,73500.0,14.555711580043061,120.95688459710429
MMTI-2025-0810,2025-12-26,17:32:00,Caloocan,Taft Ave,Motorcycle,Hit and Run,,Storm,,Distracted Driving,46.0,Female,4.0,5000.0,14.57946972365857,120.94642310954197
MMTI-2025-0811,2025-07-09,15:36:00,Taguig,Roxas Blvd,Bus,Rear-end,Minor,Clear,,Drunk Driving,31.0,FEMALE,4.0,33500.0,14.51677775553067,120.98063901456668
MMTI-2025-0812,2025-08-31,16:46:00,Makati ,Quezon Ave,Motorcycle,Hit and Run,Fatal,Cloudy,Slippery,Traffic Violation,27.0,Male,2.0,90000.0,14.613062472043529,120.98130685667907
MMTI-2025-0813,2025-01-03,08:44:00,Parañaque,España Blvd,Taxi,Hit and Run,,Cloudy,Slippery,Mechanical Failure,38.0,FEMALE,,63500.0,14.60288622312964,121.07173058202817
MMTI-2025-0814,2025-02-11,03:27:00,Makati,Taft Ave,Car,Collision,Major, clear,Dry,Drunk Driving,30.0,FEMALE,0.0,6500.0,14.677100566661629,120.99903690542389
MMTI-2025-0815,2025-11-17,16:31:00,Pasig,España Blvd,Truck,Hit and Run,Minor,Storm,Dry,,36.0,male,4.0,43000.0,14.623020097448745,120.97432636255594
MMTI-2025-0816,2025-11-29,05:09:00,San Juan,España Blvd,UV Express,Rear-end,,RAIN,Slippery,Reckless Driving,48.0,FEMALE,1.0,44000.0,14.68541591874773,121.04402605145602
MMTI-2025-0817,2025-03-11,05:33:00,Pateros,EDSA,Bus,Hit and Run,Major,Rain,,Distracted Driving,18.0,male,,26000.0,14.539853527686066,120.91876956900617
MMTI-2025-0818,2025-08-23,10:06:00,Quezon City,Katipunan Ave,Truck,Pedestrian,Major,Clear,Slippery,Mechanical Failure,40.0,Male,1.0,37000.0,14.556837515265874,121.08230214397325
MMTI-2025-0819,2025-08-07,18:46:00,San Juan,Ortigas Ave,Jeepney,Hit and Run,Fatal, clear,,Mechanical Failure,22.0,Female,0.0,95500.0,14.543288293898083,120.9356650520309
MMTI-2025-0820,2025-10-16,03:08:00,manila,Katipunan Ave,UV Express,Hit and Run,Fatal, clear,,Reckless Driving,69.0,FEMALE,1.0,23500.0,14.500534157132156,120.94636620728537
MMTI-2025-0821,2025-04-21,02:59:00, Pasig,Commonwealth Ave,Car,Rear-end,,Clear,Slippery,Distracted Driving,21.0,Female,4.0,58000.0,14.58508114764816,120.99433781553371
MMTI-2025-0822,2025-06-04,16:48:00,Taguig,Quezon Ave,Jeepney,Hit and Run,,Cloudy,,Traffic Violation,37.0,male,4.0,12000.0,14.676657121785553,121.0684382441847
MMTI-2025-0823,2025-03-27,20:53:00,Mandaluyong,Commonwealth Ave,Taxi,Hit and Run,,Cloudy,,Reckless Driving,61.0,Male,4.0,57500.0,14.630418424827129,120.93560248170093
MMTI-2025-0824,2025-07-07,14:49:00,Las Piñas,Taft Ave,Car,Pedestrian,,Rain,,Traffic Violation,29.0,Male,1.0,58500.0,14.572198275515442,120.93897772134187
MMTI-2025-0825,2025-10-28,09:21:00,Taguig,Ortigas Ave,Bus,Pedestrian,Minor, clear,Slippery,Overspeeding,59.0,male,,63000.0,14.579658800428982,121.09914756967947
MMTI-2025-0826,2025-12-27,08:17:00,Quezon City,Katipunan Ave,Taxi,Collision,, clear,,,29.0,FEMALE,,84500.0,14.650117269971352,121.06148613706812
MMTI-2025-0827,2025-01-20,11:01:00, Pasig,Commonwealth Ave,UV Express,Rear-end,Major,Clear,,Distracted Driving,21.0,FEMALE,,92500.0,14.512465094498152,120.91949509212061
MMTI-2025-0828,2025-10-06,08:54:00,Parañaque,Katipunan Ave,UV Express,Collision,Fatal,RAIN,Slippery,Drunk Driving,55.0,male,4.0,3500.0,14.688109032309793,120.98063461693582
MMTI-2025-0829,2025-12-08,21:03:00,Makati,Quezon Ave,Taxi,Pedestrian,Major,RAIN,Slippery,Distracted Driving,29.0,FEMALE,0.0,37000.0,14.621705805061286,121.03774334118586
MMTI-2025-0830,2025-07-29,05:40:00,Manila,Roxas Blvd,Bus,Pedestrian,Fatal,Clear,Slippery,,54.0,Male,4.0,61000.0,14.517632390731963,121.08360221846486
MMTI-2025-0831,2025-04-04,23:05:00,Pasay,Ortigas Ave,Jeepney,Collision,Major,Clear,Wet,Traffic Violation,47.0,Male,,33500.0,14.561556464191241,121.03617811894763
MMTI-2025-0832,2025-04-08,23:48:00,Pasig,Roxas Blvd,Motorcycle,Hit and Run,Fatal,Rain,Slippery,Drunk Driving,54.0,male,3.0,30500.0,14.667055052799352,120.95455988479193
MMTI-2025-0833,2025-04-13,05:18:00,Mandaluyong,Aurora Blvd,Bus,Collision,,Storm,,Traffic Violation,40.0,FEMALE,,89500.0,14.666346088305822,120.90734621874938
MMTI-2025-0834,2025-10-27,12:09:00,QUEZON CITY,Katipunan Ave,Car,Hit and Run,Fatal,RAIN,Slippery,Mechanical Failure,39.0,male,0.0,67500.0,14.654681799129728,120.95164276990035
MMTI-2025-0835,2025-08-28,08:02:00,Taguig,España Blvd,UV Express,Rear-end,,Rain,,Traffic Violation,41.0,FEMALE,,77000.0,14.680254979482068,120.96447440937354
MMTI-2025-0836,2025-02-23,20:22:00,Manila,Commonwealth Ave,Truck,Hit and Run,Fatal,Storm,Dry,Drunk Driving,40.0,male,1.0,61500.0,14.609355621317269,121.05040903541708
MMTI-2025-0837,2025-08-13,19:29:00,Makati ,Katipunan Ave,UV Express,Hit and Run,,Cloudy,Wet,Reckless Driving,64.0,male,4.0,45000.0,14.596511518476241,120.98023062095072
MMTI-2025-0838,2025-01-21,07:48:00,manila,C5,Truck,Hit and Run,Fatal, clear,,Overspeeding,28.0,Female,2.0,78000.0,14.693047122206735,121.08856926638498
MMTI-2025-0839,2025-04-12,18:48:00,Pasig,Commonwealth Ave,UV Express,Side-swipe,Minor,Clear,Slippery,Drunk Driving,69.0,male,3.0,52500.0,14.533068416208904,120.90016864189299
MMTI-2025-0840,2025-03-17,06:56:00,Pasay,Roxas Blvd,Bus,Collision,Major,Rain,Wet,,23.0,Female,1.0,89500.0,14.611069646247728,121.05512170400361
MMTI-2025-0841,2025-01-03,15:10:00,Las Piñas,C5,Truck,Pedestrian,,RAIN,Wet,,60.0,FEMALE,3.0,92000.0,14.548548401539112,121.08338994696115
MMTI-2025-0842,2025-07-18,04:20:00,Pasig,Taft Ave,Taxi,Side-swipe,Fatal,RAIN,,,52.0,Male,2.0,64500.0,14.63397533556883,121.09404513327246
MMTI-2025-0843,2025-01-14,07:56:00, Pasig,Commonwealth Ave,Taxi,Rear-end,Fatal,Storm,Slippery,Overspeeding,57.0,FEMALE,0.0,84500.0,14.546014695075273,120.99998993752595
MMTI-2025-0844,2025-01-23,06:19:00,Malabon,C5,Bus,Hit and Run,Major,Cloudy,Wet,Reckless Driving,37.0,FEMALE,,63500.0,14.506965332122176,121.0917025490925
MMTI-2025-0845,2025-08-04,05:10:00,Navotas,España Blvd,Taxi,Collision,,Clear,Slippery,Distracted Driving,59.0,FEMALE,0.0,22500.0,14.563805155647904,121.01493644193854
MMTI-2025-0846,2025-07-16,21:29:00,Manila,Aurora Blvd,UV Express,Hit and Run,,Clear,Slippery,,34.0,Male,4.0,59500.0,14.600412317175904,121.0562007061743
MMTI-2025-0847,2025-12-31,10:54:00,QUEZON CITY,Ortigas Ave,Motorcycle,Rear-end,, clear,,Distracted Driving,27.0,Male,2.0,92500.0,14.618030603614207,120.9395226098819
MMTI-2025-0848,2025-11-11,23:55:00,Valenzuela,Taft Ave,Motorcycle,Hit and Run,Fatal,Clear,Dry,,47.0,male,0.0,78500.0,14.637277527703786,120.9504653609182
MMTI-2025-0849,2025-06-22,21:18:00,Manila,España Blvd,Bus,Rear-end,Fatal,Storm,,Overspeeding,46.0,male,2.0,83000.0,14.507123015218644,120.92233665638751
MMTI-2025-0850,2025-01-19,17:47:00,Navotas,Quezon Ave,Car,Collision,,Clear,Wet,Drunk Driving,58.0,FEMALE,3.0,37000.0,14.569077256279964,120.99160617543608
MMTI-2025-0851,2025-11-13,07:58:00,manila,Katipunan Ave,Truck,Collision,Minor,Storm,Slippery,Overspeeding,27.0,Male,3.0,67500.0,14.69605329740852,120.91575297316578
MMTI-2025-0852,2025-11-23,23:19:00,Malabon,Taft Ave,Motorcycle,Rear-end,Fatal,RAIN,Dry,,25.0,Female,4.0,35000.0,14.69898368165374,121.02311629431553
MMTI-2025-0853,2025-10-04,07:44:00,Quezon City,Ortigas Ave,Jeepney,Hit and Run,Major,Cloudy,Slippery,Drunk Driving,35.0,Male,4.0,53000.0,14.681949281962604,121.03564164978998
MMTI-2025-0854,2025-05-20,00:26:00,Parañaque,EDSA,Taxi,Hit and Run,Major,Storm,Slippery,,56.0,male,0.0,30000.0,14.544964954283943,121.04180170196982
MMTI-2025-0855,2025-04-24,02:39:00,San Juan,Katipunan Ave,Taxi,Hit and Run,,Cloudy,,Traffic Violation,52.0,FEMALE,3.0,73000.0,14.502513444934712,120.96811919557996
MMTI-2025-0856,2025-06-27,14:09:00,Valenzuela,Aurora Blvd,Car,Pedestrian,Major,RAIN,,Reckless Driving,43.0,Male,,75000.0,14.69354472172053,121.02627681268237
MMTI-2025-0857,2025-10-15,11:05:00,Parañaque,España Blvd,Bus,Side-swipe,Fatal,Storm,,,19.0,Female,4.0,76500.0,14.533346861040988,120.97032527560725
MMTI-2025-0858,2025-08-09,13:48:00,Manila,Roxas Blvd,Jeepney,Hit and Run,Major,Cloudy,,Drunk Driving,42.0,Male,0.0,52500.0,14.543661076145328,121.09842618124281
MMTI-2025-0859,2025-10-20,09:11:00,Pasay,Taft Ave,Jeepney,Hit and Run,Fatal,Rain,,Reckless Driving,38.0,male,,15500.0,14.63284691555017,121.03736877584494
MMTI-2025-0860,2025-11-21,20:20:00,manila,España Blvd,Jeepney,Hit and Run,Major,Cloudy,,,36.0,FEMALE,1.0,24500.0,14.580010872018946,120.90066747595768
